ID,Vendor ID,Pick_up Loc,Drop Loc,Distance,Pick_up Time,Drop Time,Extra Charges,Total Amount,Trip Duration (min),Hour of Day,Day of Week
345773,1,238.0,237.0,2.2,2017-04-04 08:03:57,2017-04-04 08:24:51,0.0,16.8,20,8,Tuesday
984973,1,170.0,237.0,1.9,2017-04-05 08:17:59,2017-04-05 08:31:41,0.0,13.55,13,8,Wednesday
944252,2,141.0,233.0,1.38,2017-04-04 08:05:09,2017-04-04 08:20:20,0.0,11.8,15,8,Tuesday
888733,1,142.0,237.0,1.4,2017-04-04 08:23:54,2017-04-04 08:31:04,0.0,7.8,7,8,Tuesday
267822,1,234.0,162.0,1.4,2017-04-03 08:22:20,2017-04-03 08:32:12,0.0,9.8,9,8,Monday
266178,2,79.0,163.0,2.33,2017-04-05 08:29:34,2017-04-05 08:45:45,0.0,15.3,16,8,Wednesday
378228,2,142.0,239.0,0.91,2017-04-05 08:47:52,2017-04-05 08:53:37,0.0,7.8,5,8,Wednesday
879865,2,138.0,238.0,9.31,2017-04-07 08:23:23,2017-04-07 09:04:37,0.0,43.06,41,8,Friday
846483,1,231.0,232.0,2.8,2017-04-07 08:14:40,2017-04-07 08:26:13,0.0,12.3,11,8,Friday
59088,2,239.0,238.0,0.51,2017-04-05 08:11:31,2017-04-05 08:14:10,0.0,5.76,2,8,Wednesday
49826,2,164.0,211.0,1.73,2017-04-06 08:58:00,2017-04-06 09:12:07,0.0,12.3,14,8,Thursday
465116,1,236.0,230.0,2.6,2017-04-05 08:20:06,2017-04-05 08:39:10,0.0,16.8,19,8,Wednesday
161455,1,237.0,236.0,0.7,2017-04-04 08:55:56,2017-04-04 08:58:16,0.0,4.8,2,8,Tuesday
84197,2,68.0,246.0,0.91,2017-04-04 08:41:41,2017-04-04 08:47:13,0.0,8.19,5,8,Tuesday
919492,1,113.0,90.0,0.7,2017-04-06 08:21:12,2017-04-06 08:25:13,0.0,6.95,4,8,Thursday
86257,1,264.0,264.0,1.7,2017-04-03 08:54:43,2017-04-03 09:08:59,0.0,13.3,14,8,Monday
146317,2,230.0,68.0,0.92,2017-04-06 08:35:55,2017-04-06 08:39:53,0.0,6.96,3,8,Thursday
44075,2,264.0,264.0,7.78,2017-04-04 08:03:06,2017-04-04 08:33:12,0.0,30.8,30,8,Tuesday
175804,1,142.0,100.0,1.6,2017-04-07 08:06:42,2017-04-07 08:16:14,0.0,11.15,9,8,Friday
789753,2,230.0,142.0,1.13,2017-04-07 08:53:57,2017-04-07 09:03:11,0.0,8.8,9,8,Friday
152903,2,138.0,162.0,9.29,2017-04-03 08:00:32,2017-04-03 09:00:32,0.0,54.67,60,8,Monday
826955,1,262.0,140.0,0.7,2017-04-07 08:57:22,2017-04-07 09:02:22,0.0,7.55,5,8,Friday
828397,1,231.0,90.0,1.9,2017-04-06 08:13:59,2017-04-06 08:24:56,0.0,12.35,10,8,Thursday
493969,1,236.0,236.0,1.4,2017-04-04 08:23:56,2017-04-04 08:36:55,0.0,10.3,12,8,Tuesday
127754,1,263.0,263.0,0.5,2017-04-07 08:57:47,2017-04-07 09:00:08,0.0,6.35,2,8,Friday
50867,2,143.0,169.0,7.72,2017-04-03 08:08:56,2017-04-03 08:38:15,0.0,33.36,29,8,Monday
517607,1,260.0,146.0,3.0,2017-04-05 08:04:01,2017-04-05 08:18:15,0.0,13.3,14,8,Wednesday
252024,2,237.0,237.0,0.5,2017-04-05 08:41:25,2017-04-05 08:42:56,0.0,4.3,1,8,Wednesday
232249,2,262.0,161.0,3.11,2017-04-05 08:51:56,2017-04-05 09:12:30,0.0,21.0,20,8,Wednesday
342768,2,162.0,141.0,0.8,2017-04-04 08:43:38,2017-04-04 08:48:19,0.0,6.96,4,8,Tuesday
961316,2,166.0,238.0,1.53,2017-04-04 08:31:07,2017-04-04 08:43:15,0.0,12.36,12,8,Tuesday
16361,1,107.0,137.0,1.0,2017-04-03 08:50:27,2017-04-03 08:55:38,0.0,8.15,5,8,Monday
542671,1,237.0,125.0,4.4,2017-04-05 08:53:38,2017-04-05 09:28:59,0.0,27.95,35,8,Wednesday
106485,2,162.0,100.0,1.35,2017-04-07 08:40:33,2017-04-07 08:51:49,0.0,10.8,11,8,Friday
616640,1,170.0,162.0,1.4,2017-04-06 08:37:49,2017-04-06 08:52:13,0.0,13.55,14,8,Thursday
257951,1,231.0,246.0,2.4,2017-04-04 08:33:35,2017-04-04 08:43:52,0.0,13.5,10,8,Tuesday
607732,1,13.0,231.0,0.6,2017-04-05 08:13:16,2017-04-05 08:19:13,0.0,7.55,5,8,Wednesday
9877,2,231.0,50.0,4.35,2017-04-06 08:19:20,2017-04-06 08:38:50,0.0,21.36,19,8,Thursday
557997,2,238.0,243.0,5.68,2017-04-05 08:32:13,2017-04-05 08:50:19,0.0,20.8,18,8,Wednesday
469395,1,50.0,239.0,1.4,2017-04-06 08:35:37,2017-04-06 08:40:41,0.0,7.8,5,8,Thursday
445026,1,90.0,90.0,0.1,2017-04-05 08:36:28,2017-04-05 08:37:17,0.0,3.8,0,8,Wednesday
38623,2,236.0,236.0,0.78,2017-04-07 08:04:15,2017-04-07 08:11:28,0.0,8.76,7,8,Friday
1035442,2,238.0,246.0,4.48,2017-04-07 08:29:28,2017-04-07 08:48:46,0.0,21.0,19,8,Friday
30916,1,162.0,107.0,1.0,2017-04-05 08:32:47,2017-04-05 08:38:52,0.0,8.15,6,8,Wednesday
418847,2,237.0,237.0,0.79,2017-04-05 08:34:51,2017-04-05 08:39:59,0.0,6.96,5,8,Wednesday
721361,1,50.0,163.0,1.5,2017-04-05 08:45:30,2017-04-05 09:01:35,0.0,13.8,16,8,Wednesday
661952,1,170.0,87.0,5.1,2017-04-03 08:43:54,2017-04-03 09:06:06,0.0,25.3,22,8,Monday
145677,2,68.0,161.0,2.18,2017-04-06 08:58:40,2017-04-06 09:19:05,0.0,17.16,20,8,Thursday
466304,2,163.0,142.0,0.32,2017-04-06 08:30:30,2017-04-06 08:36:56,0.0,6.3,6,8,Thursday
605796,2,140.0,233.0,1.73,2017-04-06 08:03:41,2017-04-06 08:15:31,0.0,10.3,11,8,Thursday
1037451,2,234.0,107.0,0.87,2017-04-05 08:38:17,2017-04-05 08:43:12,0.0,7.3,4,8,Wednesday
86126,1,186.0,229.0,2.0,2017-04-05 08:00:30,2017-04-05 08:18:21,0.0,18.3,17,8,Wednesday
757307,2,140.0,170.0,2.64,2017-04-07 08:12:59,2017-04-07 08:26:35,0.0,14.8,13,8,Friday
119796,1,170.0,87.0,4.0,2017-04-04 08:27:02,2017-04-04 08:59:36,0.0,23.8,32,8,Tuesday
256188,1,48.0,186.0,1.4,2017-04-03 08:54:51,2017-04-03 09:04:38,0.0,10.55,9,8,Monday
656590,2,246.0,161.0,1.1,2017-04-06 08:46:28,2017-04-06 09:03:19,0.0,12.8,16,8,Thursday
42039,1,249.0,238.0,4.3,2017-04-07 08:05:01,2017-04-07 08:28:18,0.0,22.55,23,8,Friday
480234,2,24.0,75.0,1.51,2017-04-06 08:47:44,2017-04-06 09:01:39,0.0,12.96,13,8,Thursday
547481,1,238.0,237.0,1.8,2017-04-04 08:16:14,2017-04-04 08:32:08,0.0,13.3,15,8,Tuesday
120572,1,158.0,231.0,1.6,2017-04-07 08:58:33,2017-04-07 09:11:25,0.0,12.35,12,8,Friday
604690,1,229.0,141.0,1.0,2017-04-06 08:15:28,2017-04-06 08:22:20,0.0,6.8,6,8,Thursday
899843,2,230.0,50.0,0.72,2017-04-07 08:57:56,2017-04-07 09:02:57,0.0,7.56,5,8,Friday
557722,1,234.0,229.0,2.6,2017-04-07 08:46:44,2017-04-07 09:07:21,0.0,17.75,20,8,Friday
900653,1,231.0,158.0,1.5,2017-04-06 08:01:05,2017-04-06 08:12:38,0.0,11.75,11,8,Thursday
717938,1,161.0,237.0,1.0,2017-04-03 08:46:43,2017-04-03 08:59:10,0.0,9.8,12,8,Monday
424445,1,166.0,75.0,1.7,2017-04-06 08:21:54,2017-04-06 08:36:02,0.0,13.55,14,8,Thursday
960231,1,116.0,166.0,1.0,2017-04-03 08:20:50,2017-04-03 08:27:20,0.0,8.75,6,8,Monday
302400,2,238.0,238.0,0.58,2017-04-05 08:07:29,2017-04-05 08:17:10,0.0,9.96,9,8,Wednesday
792212,1,140.0,230.0,2.3,2017-04-07 08:21:13,2017-04-07 08:39:03,0.0,16.55,17,8,Friday
405169,1,262.0,229.0,1.8,2017-04-03 08:34:08,2017-04-03 08:44:14,0.0,11.75,10,8,Monday
478155,1,264.0,264.0,0.6,2017-04-04 08:47:40,2017-04-04 08:58:52,0.0,8.8,11,8,Tuesday
648129,1,226.0,196.0,3.6,2017-04-06 08:33:24,2017-04-06 08:50:02,0.0,16.3,16,8,Thursday
18131,2,230.0,163.0,1.02,2017-04-07 08:50:30,2017-04-07 08:59:51,0.0,8.3,9,8,Friday
538129,1,233.0,141.0,1.3,2017-04-06 08:14:50,2017-04-06 08:23:52,0.0,10.55,9,8,Thursday
1000579,2,229.0,162.0,0.21,2017-04-05 08:46:04,2017-04-05 08:48:59,0.0,5.16,2,8,Wednesday
604169,1,141.0,263.0,1.3,2017-04-07 08:21:50,2017-04-07 08:29:20,0.0,9.35,7,8,Friday
337128,1,107.0,162.0,2.0,2017-04-04 08:25:52,2017-04-04 08:41:15,0.0,12.3,15,8,Tuesday
390056,1,79.0,107.0,0.8,2017-04-04 08:20:09,2017-04-04 08:25:06,0.0,8.3,4,8,Tuesday
375158,1,132.0,234.0,17.7,2017-04-06 08:22:13,2017-04-06 09:40:34,0.0,73.16,78,8,Thursday
565130,2,262.0,230.0,2.97,2017-04-07 08:18:44,2017-04-07 08:40:02,0.0,17.8,21,8,Friday
520936,2,48.0,161.0,0.72,2017-04-07 08:26:46,2017-04-07 08:33:15,0.0,8.8,6,8,Friday
744020,2,107.0,138.0,9.82,2017-04-07 08:31:29,2017-04-07 09:02:14,0.0,45.67,30,8,Friday
950242,1,233.0,137.0,1.2,2017-04-06 08:17:03,2017-04-06 08:35:16,0.0,13.8,18,8,Thursday
894495,1,142.0,238.0,1.5,2017-04-04 08:16:27,2017-04-04 08:30:02,0.0,12.3,13,8,Tuesday
329130,2,246.0,48.0,1.44,2017-04-05 08:11:10,2017-04-05 08:23:03,0.0,12.36,11,8,Wednesday
241333,1,137.0,233.0,1.0,2017-04-07 08:34:58,2017-04-07 08:38:02,0.0,6.8,3,8,Friday
660899,2,186.0,113.0,1.43,2017-04-07 08:25:25,2017-04-07 08:36:14,0.0,12.25,10,8,Friday
626810,2,141.0,230.0,1.66,2017-04-05 08:34:47,2017-04-05 08:45:19,0.0,11.16,10,8,Wednesday
770518,1,114.0,148.0,0.8,2017-04-03 08:49:41,2017-04-03 08:57:13,0.0,7.3,7,8,Monday
838100,2,87.0,137.0,4.21,2017-04-04 08:16:58,2017-04-04 08:39:55,0.0,22.25,22,8,Tuesday
197294,1,186.0,238.0,3.3,2017-04-03 08:37:32,2017-04-03 09:02:34,0.0,22.85,25,8,Monday
168179,2,48.0,97.0,6.66,2017-04-06 08:00:24,2017-04-06 08:30:44,0.0,25.8,30,8,Thursday
865006,2,138.0,233.0,10.82,2017-04-03 08:35:58,2017-04-03 09:13:56,0.0,44.56,37,8,Monday
896928,1,246.0,100.0,0.7,2017-04-05 08:04:51,2017-04-05 08:09:08,0.0,6.8,4,8,Wednesday
201995,2,164.0,50.0,1.0,2017-04-05 08:54:40,2017-04-05 09:02:32,0.0,9.36,7,8,Wednesday
776520,1,166.0,161.0,4.3,2017-04-04 08:33:56,2017-04-04 09:02:31,0.0,24.95,28,8,Tuesday
1010133,1,161.0,132.0,21.2,2017-04-03 08:56:25,2017-04-03 09:39:20,0.0,58.56,42,8,Monday
221585,2,114.0,232.0,1.17,2017-04-03 08:49:59,2017-04-03 08:59:12,0.0,8.3,9,8,Monday
848156,2,237.0,140.0,0.68,2017-04-04 08:36:37,2017-04-04 08:42:02,0.0,7.3,5,8,Tuesday
414638,1,132.0,14.0,20.2,2017-04-06 08:34:34,2017-04-06 09:28:01,0.0,59.8,53,8,Thursday
531128,2,163.0,186.0,1.19,2017-04-07 08:25:11,2017-04-07 08:31:20,0.0,8.76,6,8,Friday
808855,2,107.0,233.0,1.31,2017-04-04 08:09:10,2017-04-04 08:16:05,0.0,9.36,6,8,Tuesday
521485,1,132.0,239.0,21.1,2017-04-06 08:52:01,2017-04-06 10:10:13,0.0,70.26,78,8,Thursday
604046,2,43.0,239.0,0.95,2017-04-06 08:33:36,2017-04-06 08:39:13,0.0,8.5,5,8,Thursday
775671,2,234.0,161.0,1.05,2017-04-06 08:15:23,2017-04-06 08:23:19,0.0,9.75,7,8,Thursday
291131,2,144.0,125.0,0.6,2017-04-04 08:10:58,2017-04-04 08:16:19,0.0,6.96,5,8,Tuesday
547766,1,68.0,164.0,1.3,2017-04-04 08:22:16,2017-04-04 08:34:00,0.0,11.75,11,8,Tuesday
246976,2,170.0,140.0,2.33,2017-04-06 08:35:10,2017-04-06 08:57:11,0.0,17.3,22,8,Thursday
741451,1,237.0,236.0,0.5,2017-04-06 08:02:05,2017-04-06 08:05:41,0.0,6.35,3,8,Thursday
80922,2,264.0,264.0,6.31,2017-04-03 08:51:13,2017-04-03 09:07:05,0.0,21.8,15,8,Monday
877108,1,137.0,161.0,1.2,2017-04-03 08:52:55,2017-04-03 09:02:00,0.0,9.95,9,8,Monday
990042,1,75.0,236.0,1.1,2017-04-04 08:30:24,2017-04-04 08:41:02,0.0,11.15,10,8,Tuesday
1027972,1,186.0,234.0,1.5,2017-04-05 08:52:26,2017-04-05 09:09:28,0.0,12.3,17,8,Wednesday
336101,1,43.0,239.0,1.8,2017-04-03 08:59:02,2017-04-03 09:07:48,0.0,11.6,8,8,Monday
117225,1,230.0,162.0,1.0,2017-04-07 08:27:34,2017-04-07 08:37:45,0.0,8.8,10,8,Friday
366475,1,100.0,161.0,1.1,2017-04-06 08:57:51,2017-04-06 09:06:54,0.0,10.8,9,8,Thursday
805993,2,13.0,88.0,1.24,2017-04-06 08:12:20,2017-04-06 08:25:03,0.0,12.36,12,8,Thursday
66560,2,74.0,74.0,0.86,2017-04-06 08:41:51,2017-04-06 08:47:05,0.0,6.3,5,8,Thursday
320379,2,141.0,237.0,1.14,2017-04-07 08:10:14,2017-04-07 08:19:09,0.0,9.96,8,8,Friday
1046168,1,163.0,236.0,1.8,2017-04-04 08:55:34,2017-04-04 09:07:27,0.0,10.3,11,8,Tuesday
956048,2,90.0,158.0,1.33,2017-04-03 08:49:52,2017-04-03 08:57:40,0.0,9.3,7,8,Monday
848741,1,158.0,209.0,2.6,2017-04-06 08:08:07,2017-04-06 08:24:39,0.0,17.9,16,8,Thursday
749928,1,79.0,68.0,1.5,2017-04-07 08:53:21,2017-04-07 09:08:04,0.0,14.1,14,8,Friday
881600,1,13.0,186.0,3.4,2017-04-03 08:16:55,2017-04-03 08:39:20,0.0,16.8,22,8,Monday
656141,2,170.0,161.0,1.15,2017-04-05 08:54:11,2017-04-05 09:04:18,0.0,9.8,10,8,Wednesday
32899,1,132.0,113.0,18.9,2017-04-05 08:17:04,2017-04-05 09:32:10,0.0,70.26,75,8,Wednesday
484413,1,87.0,170.0,4.5,2017-04-04 08:53:18,2017-04-04 09:12:21,0.0,20.75,19,8,Tuesday
887910,2,113.0,68.0,1.01,2017-04-05 08:31:42,2017-04-05 08:38:40,0.0,8.76,6,8,Wednesday
823778,2,236.0,236.0,0.84,2017-04-06 08:27:58,2017-04-06 08:34:59,0.0,8.76,7,8,Thursday
38619,1,138.0,230.0,9.5,2017-04-03 08:09:26,2017-04-03 09:14:06,0.0,62.46,64,8,Monday
52942,2,48.0,233.0,1.49,2017-04-05 08:52:53,2017-04-05 09:10:50,0.0,15.36,17,8,Wednesday
842533,2,48.0,68.0,1.12,2017-04-03 08:59:50,2017-04-03 09:02:44,0.0,5.8,2,8,Monday
300783,1,43.0,238.0,0.8,2017-04-04 08:09:11,2017-04-04 08:14:35,0.0,7.3,5,8,Tuesday
653320,2,263.0,141.0,0.77,2017-04-06 08:30:12,2017-04-06 08:33:59,0.0,7.3,3,8,Thursday
561041,2,238.0,143.0,1.38,2017-04-07 08:57:50,2017-04-07 09:04:42,0.0,9.36,6,8,Friday
57459,2,50.0,162.0,1.89,2017-04-07 08:13:02,2017-04-07 08:25:51,0.0,11.8,12,8,Friday
519103,2,170.0,231.0,2.35,2017-04-03 08:59:44,2017-04-03 09:16:33,0.0,15.36,16,8,Monday
488887,1,246.0,48.0,1.9,2017-04-04 08:46:01,2017-04-04 08:57:55,0.0,12.35,11,8,Tuesday
137862,1,48.0,161.0,0.8,2017-04-03 08:28:45,2017-04-03 08:36:19,0.0,8.3,7,8,Monday
208365,2,170.0,161.0,0.53,2017-04-03 08:46:28,2017-04-03 08:52:18,0.0,7.56,5,8,Monday
708775,2,234.0,13.0,3.06,2017-04-07 08:18:25,2017-04-07 08:38:15,0.0,18.36,19,8,Friday
322164,2,231.0,144.0,1.23,2017-04-04 08:42:19,2017-04-04 08:55:03,0.0,11.3,12,8,Tuesday
588740,2,233.0,170.0,0.22,2017-04-05 08:15:11,2017-04-05 08:16:39,0.0,3.8,1,8,Wednesday
958564,1,170.0,132.0,16.4,2017-04-05 08:17:19,2017-04-05 09:09:16,0.0,70.26,51,8,Wednesday
543288,2,179.0,170.0,4.99,2017-04-03 08:19:01,2017-04-03 08:51:42,0.0,28.8,32,8,Monday
4535,2,48.0,138.0,12.21,2017-04-07 08:27:15,2017-04-07 09:06:36,0.0,46.06,39,8,Friday
718011,2,107.0,161.0,1.38,2017-04-07 08:09:32,2017-04-07 08:21:41,0.0,12.36,12,8,Friday
434024,1,237.0,162.0,0.9,2017-04-04 08:28:34,2017-04-04 08:36:24,0.0,8.75,7,8,Tuesday
830116,2,186.0,234.0,0.96,2017-04-07 08:11:43,2017-04-07 08:17:27,0.0,8.5,5,8,Friday
295763,2,249.0,163.0,3.04,2017-04-04 08:27:09,2017-04-04 08:46:08,0.0,17.3,18,8,Tuesday
914401,1,7.0,145.0,1.2,2017-04-03 08:07:52,2017-04-03 08:15:58,0.0,7.8,8,8,Monday
430015,1,236.0,229.0,1.8,2017-04-03 08:34:43,2017-04-03 08:48:05,0.0,14.0,13,8,Monday
918879,1,246.0,48.0,2.2,2017-04-06 08:35:56,2017-04-06 08:52:42,0.0,15.95,16,8,Thursday
892152,1,50.0,163.0,0.9,2017-04-05 08:21:20,2017-04-05 08:32:50,0.0,11.75,11,8,Wednesday
527254,2,158.0,231.0,1.05,2017-04-04 08:50:52,2017-04-04 09:01:24,0.0,10.12,10,8,Tuesday
185231,1,142.0,143.0,0.7,2017-04-04 08:55:49,2017-04-04 09:00:46,0.0,6.3,4,8,Tuesday
598843,2,236.0,42.0,2.71,2017-04-05 08:14:06,2017-04-05 08:26:59,0.0,14.3,12,8,Wednesday
247294,1,161.0,161.0,1.0,2017-04-06 08:37:26,2017-04-06 08:54:07,0.0,14.75,16,8,Thursday
234584,2,137.0,170.0,0.92,2017-04-03 08:23:29,2017-04-03 08:28:30,0.0,7.0,5,8,Monday
215495,1,186.0,142.0,2.2,2017-04-07 08:36:37,2017-04-07 08:54:55,0.0,13.8,18,8,Friday
3399,2,186.0,137.0,1.38,2017-04-07 08:14:07,2017-04-07 08:23:15,0.0,8.3,9,8,Friday
576675,2,237.0,237.0,0.85,2017-04-06 08:20:23,2017-04-06 08:25:46,0.0,6.8,5,8,Thursday
347674,2,116.0,239.0,4.42,2017-04-05 08:31:26,2017-04-05 08:52:30,0.0,21.96,21,8,Wednesday
921073,1,170.0,234.0,0.6,2017-04-07 08:34:36,2017-04-07 08:39:11,0.0,6.95,4,8,Friday
770988,1,231.0,68.0,1.2,2017-04-06 08:54:04,2017-04-06 09:01:11,0.0,9.35,7,8,Thursday
1012235,1,90.0,138.0,9.9,2017-04-03 08:13:10,2017-04-03 08:50:29,0.0,51.06,37,8,Monday
153412,1,137.0,107.0,0.8,2017-04-03 08:44:47,2017-04-03 08:52:21,0.0,8.76,7,8,Monday
664698,2,237.0,262.0,0.49,2017-04-03 08:14:41,2017-04-03 08:21:50,0.0,8.16,7,8,Monday
403603,2,230.0,230.0,0.6,2017-04-06 08:11:46,2017-04-06 08:17:37,0.0,7.88,5,8,Thursday
376299,2,143.0,233.0,2.86,2017-04-06 08:19:05,2017-04-06 08:48:14,0.0,24.72,29,8,Thursday
310176,2,137.0,230.0,2.12,2017-04-06 08:01:25,2017-04-06 08:19:17,0.0,12.8,17,8,Thursday
100007,2,79.0,88.0,3.64,2017-04-07 08:43:56,2017-04-07 08:56:16,0.0,18.53,12,8,Friday
798771,2,68.0,246.0,0.4,2017-04-07 08:47:22,2017-04-07 08:50:46,0.0,5.8,3,8,Friday
48625,2,236.0,237.0,0.57,2017-04-06 08:38:43,2017-04-06 08:43:47,0.0,5.8,5,8,Thursday
830789,1,186.0,163.0,1.6,2017-04-03 08:41:54,2017-04-03 08:57:20,0.0,14.75,15,8,Monday
151152,2,114.0,68.0,2.26,2017-04-07 08:34:34,2017-04-07 08:45:55,0.0,12.3,11,8,Friday
804784,2,186.0,230.0,0.97,2017-04-06 08:36:55,2017-04-06 08:53:20,0.0,14.75,16,8,Thursday
583611,2,48.0,132.0,16.99,2017-04-04 08:08:10,2017-04-04 09:18:58,0.0,66.56,70,8,Tuesday
76361,2,237.0,262.0,1.74,2017-04-07 08:37:07,2017-04-07 08:47:38,0.0,11.6,10,8,Friday
557340,1,264.0,264.0,0.4,2017-04-03 08:42:48,2017-04-03 08:45:36,0.0,4.8,2,8,Monday
342615,1,170.0,161.0,0.6,2017-04-06 08:52:22,2017-04-06 08:58:58,0.0,8.15,6,8,Thursday
366353,1,263.0,140.0,1.1,2017-04-05 08:22:22,2017-04-05 08:30:54,0.0,9.35,8,8,Wednesday
690695,1,52.0,237.0,8.2,2017-04-06 08:22:06,2017-04-06 08:52:50,0.0,32.75,30,8,Thursday
996351,2,236.0,162.0,1.19,2017-04-06 08:00:16,2017-04-06 08:07:45,0.0,10.14,7,8,Thursday
317462,1,142.0,236.0,1.7,2017-04-04 08:16:58,2017-04-04 08:29:37,0.0,12.3,12,8,Tuesday
773859,1,140.0,233.0,1.7,2017-04-06 08:35:11,2017-04-06 08:46:21,0.0,12.35,11,8,Thursday
758019,2,90.0,68.0,1.1,2017-04-07 08:21:29,2017-04-07 08:42:15,0.0,9.8,20,8,Friday
589095,2,142.0,141.0,1.25,2017-04-07 08:40:12,2017-04-07 08:49:44,0.0,10.56,9,8,Friday
280639,2,132.0,49.0,12.83,2017-04-06 08:01:11,2017-04-06 09:03:22,0.0,54.8,62,8,Thursday
48545,2,236.0,263.0,0.67,2017-04-05 08:09:21,2017-04-05 08:16:09,0.0,7.7,6,8,Wednesday
898650,2,68.0,231.0,2.99,2017-04-04 08:31:03,2017-04-04 08:51:11,0.0,15.3,20,8,Tuesday
554147,1,161.0,162.0,0.3,2017-04-05 08:51:50,2017-04-05 08:56:17,0.0,6.3,4,8,Wednesday
720803,2,186.0,170.0,0.59,2017-04-03 08:21:30,2017-04-03 08:24:56,0.0,5.3,3,8,Monday
89923,2,79.0,125.0,1.47,2017-04-05 08:40:49,2017-04-05 08:51:29,0.0,11.16,10,8,Wednesday
811252,2,229.0,230.0,1.78,2017-04-04 08:07:59,2017-04-04 08:24:41,0.0,12.3,16,8,Tuesday
719990,1,141.0,162.0,1.8,2017-04-06 08:32:59,2017-04-06 08:57:40,0.0,18.3,24,8,Thursday
632890,2,170.0,137.0,0.76,2017-04-06 08:24:23,2017-04-06 08:31:25,0.0,6.8,7,8,Thursday
413792,1,237.0,238.0,1.8,2017-04-04 08:46:15,2017-04-04 08:58:22,0.0,11.8,12,8,Tuesday
275438,2,264.0,264.0,3.31,2017-04-05 08:46:20,2017-04-05 08:55:15,0.0,15.36,8,8,Wednesday
666609,2,236.0,87.0,8.1,2017-04-06 08:15:43,2017-04-06 08:46:06,0.0,29.5,30,8,Thursday
668631,2,140.0,229.0,0.85,2017-04-05 08:39:04,2017-04-05 08:44:48,0.0,7.8,5,8,Wednesday
721371,2,48.0,163.0,0.64,2017-04-06 08:57:52,2017-04-06 09:07:25,0.0,9.96,9,8,Thursday
419443,2,238.0,229.0,3.9,2017-04-05 08:36:19,2017-04-05 09:05:58,0.0,23.31,29,8,Wednesday
1010476,2,141.0,48.0,1.95,2017-04-06 08:05:59,2017-04-06 08:27:09,0.0,17.16,21,8,Thursday
813659,1,231.0,231.0,0.4,2017-04-07 08:48:44,2017-04-07 08:52:32,0.0,6.35,3,8,Friday
892555,2,170.0,163.0,1.72,2017-04-04 08:56:33,2017-04-04 09:11:25,0.0,13.3,14,8,Tuesday
333722,2,170.0,45.0,2.75,2017-04-06 08:08:49,2017-04-06 08:26:32,0.0,16.56,17,8,Thursday
833136,1,90.0,236.0,3.8,2017-04-06 08:02:49,2017-04-06 08:27:26,0.0,21.95,24,8,Thursday
322186,2,231.0,87.0,1.18,2017-04-05 08:02:14,2017-04-05 08:17:22,0.0,12.8,15,8,Wednesday
453169,1,236.0,236.0,0.3,2017-04-03 08:01:31,2017-04-03 08:05:17,0.0,5.3,3,8,Monday
768406,1,45.0,69.0,10.5,2017-04-07 08:56:33,2017-04-07 09:23:13,0.0,31.8,26,8,Friday
2138,2,137.0,170.0,0.93,2017-04-07 08:02:19,2017-04-07 08:08:34,0.0,8.16,6,8,Friday
684438,2,236.0,43.0,0.93,2017-04-04 08:14:32,2017-04-04 08:21:54,0.0,8.76,7,8,Tuesday
982052,1,239.0,143.0,0.6,2017-04-05 08:33:21,2017-04-05 08:36:39,0.0,6.35,3,8,Wednesday
977137,1,162.0,137.0,1.0,2017-04-06 08:43:02,2017-04-06 08:50:03,0.0,7.3,7,8,Thursday
406350,1,87.0,209.0,0.4,2017-04-06 08:44:15,2017-04-06 08:49:02,0.0,6.35,4,8,Thursday
1035962,2,162.0,140.0,2.12,2017-04-05 08:35:47,2017-04-05 08:47:24,0.0,10.8,11,8,Wednesday
270339,1,74.0,74.0,0.9,2017-04-03 08:27:41,2017-04-03 08:34:26,0.0,6.8,6,8,Monday
822046,2,170.0,246.0,1.94,2017-04-07 08:09:10,2017-04-07 08:23:57,0.0,13.8,14,8,Friday
1043421,2,50.0,261.0,5.34,2017-04-03 08:25:31,2017-04-03 09:05:10,0.0,30.8,39,8,Monday
829395,1,90.0,162.0,1.6,2017-04-07 08:23:28,2017-04-07 08:33:23,0.0,10.3,9,8,Friday
752189,1,263.0,74.0,1.7,2017-04-04 08:30:52,2017-04-04 08:37:59,0.0,9.95,7,8,Tuesday
471338,1,166.0,74.0,2.0,2017-04-04 08:46:11,2017-04-04 08:58:20,0.0,13.55,12,8,Tuesday
666364,2,239.0,142.0,1.12,2017-04-03 08:13:37,2017-04-03 08:20:47,0.0,10.14,7,8,Monday
725476,2,142.0,170.0,2.55,2017-04-05 08:15:17,2017-04-05 08:32:09,0.0,13.3,16,8,Wednesday
394228,1,107.0,162.0,1.6,2017-04-04 08:27:42,2017-04-04 08:39:57,0.0,12.35,12,8,Tuesday
100951,2,107.0,211.0,1.38,2017-04-05 08:57:29,2017-04-05 09:06:54,0.0,10.56,9,8,Wednesday
1002831,2,237.0,142.0,1.18,2017-04-03 08:02:36,2017-04-03 08:10:46,0.0,8.3,8,8,Monday
902032,2,170.0,144.0,2.34,2017-04-06 08:05:21,2017-04-06 08:24:26,0.0,17.16,19,8,Thursday
647126,2,231.0,114.0,0.88,2017-04-06 08:25:54,2017-04-06 08:33:10,0.0,9.12,7,8,Thursday
729427,1,166.0,238.0,1.7,2017-04-03 08:40:10,2017-04-03 08:44:44,0.0,9.3,4,8,Monday
