COGS,Date,Margin,Market Size,Market,Product Line,Product Type,Product,Profit,Sales,State,Total Expenses
260,41000,378,Major Market,East,Leaves,Herbal Tea,Lemon,247,638,New York,131
209,41000,-20,Major Market,East,Leaves,Herbal Tea,Mint,-105,189,New York,85
63,41000,87,Small Market,South,Beans,Espresso,Caffe Latte,1,150,Louisiana,86
49,41000,84,Small Market,South,Beans,Espresso,Caffe Mocha,45,133,Louisiana,39
46,41000,68,Small Market,South,Beans,Espresso,Decaf Espresso,31,114,Louisiana,37
52,41000,67,Small Market,South,Leaves,Herbal Tea,Chamomile,38,119,Louisiana,29
80,41000,98,Small Market,South,Leaves,Herbal Tea,Lemon,35,178,Louisiana,63
35,41000,51,Small Market,South,Beans,Coffee,Colombian,30,86,Louisiana,21
49,41000,72,Small Market,South,Beans,Coffee,Decaf Irish Cream,48,121,Louisiana,24
29,41000,36,Small Market,South,Beans,Espresso,Caffe Latte,-9,65,New Mexico,45
44,41000,63,Small Market,South,Beans,Espresso,Caffe Mocha,-6,107,New Mexico,69
37,41000,51,Small Market,South,Beans,Espresso,Decaf Espresso,12,88,New Mexico,39
19,41000,28,Small Market,South,Leaves,Herbal Tea,Chamomile,12,47,New Mexico,16
28,41000,33,Small Market,South,Leaves,Herbal Tea,Lemon,3,61,New Mexico,30
50,41000,75,Small Market,South,Beans,Coffee,Colombian,27,125,New Mexico,48
93,41000,40,Small Market,South,Beans,Coffee,Decaf Irish Cream,-11,133,New Mexico,51
88,41000,134,Small Market,South,Beans,Espresso,Decaf Espresso,74,222,Oklahoma,60
112,41000,155,Small Market,South,Beans,Espresso,Caffe Latte,98,267,Oklahoma,57
21,41000,32,Small Market,South,Beans,Espresso,Caffe Mocha,16,53,Oklahoma,16
57,41000,70,Small Market,South,Leaves,Herbal Tea,Chamomile,15,127,Oklahoma,55
95,41000,132,Small Market,South,Leaves,Herbal Tea,Lemon,16,227,Oklahoma,116
46,41000,60,Small Market,South,Beans,Coffee,Colombian,33,106,Oklahoma,27
30,41000,45,Small Market,South,Beans,Coffee,Decaf Irish Cream,25,75,Oklahoma,20
81,41000,117,Major Market,South,Beans,Espresso,Decaf Espresso,84,198,Texas,33
68,41000,102,Major Market,South,Beans,Espresso,Caffe Latte,48,170,Texas,54
91,41000,132,Major Market,South,Beans,Espresso,Caffe Mocha,96,223,Texas,36
55,41000,74,Major Market,South,Leaves,Herbal Tea,Chamomile,28,129,Texas,46
43,41000,64,Major Market,South,Leaves,Herbal Tea,Lemon,27,107,Texas,37
209,41000,247,Major Market,South,Beans,Coffee,Colombian,161,456,Texas,86
78,41000,100,Major Market,South,Beans,Coffee,Decaf Irish Cream,63,178,Texas,37
52,41000,67,Small Market,West,Beans,Espresso,Caffe Mocha,37,119,Utah,30
47,41000,68,Small Market,West,Beans,Espresso,Decaf Espresso,43,115,Utah,25
45,41000,67,Small Market,West,Beans,Espresso,Caffe Latte,43,112,Utah,24
76,41000,91,Small Market,West,Beans,Coffee,Amaretto,47,167,Utah,44
51,41000,68,Small Market,West,Beans,Coffee,Colombian,25,119,Utah,43
80,41000,98,Small Market,West,Beans,Coffee,Decaf Irish Cream,34,178,Utah,64
49,41000,72,Small Market,West,Leaves,Herbal Tea,Chamomile,34,121,Utah,38
50,41000,75,Small Market,West,Leaves,Herbal Tea,Lemon,28,125,Utah,47
93,41000,40,Small Market,West,Leaves,Herbal Tea,Mint,-11,133,Utah,51
44,41000,63,Small Market,West,Leaves,Tea,Darjeeling,-6,107,Utah,69
37,41000,51,Small Market,West,Leaves,Tea,Earl Grey,11,88,Utah,40
29,41000,36,Small Market,West,Leaves,Tea,Green Tea,-8,65,Utah,44
239,41000,239,Major Market,West,Beans,Espresso,Caffe Latte,148,478,California,91
125,41000,173,Major Market,West,Beans,Espresso,Caffe Mocha,26,298,California,147
252,41000,335,Major Market,West,Beans,Espresso,Decaf Espresso,220,587,California,115
123,41000,-13,Major Market,West,Beans,Coffee,Amaretto,-76,110,California,63
284,41000,428,Major Market,West,Beans,Coffee,Colombian,276,712,California,152
191,41000,-32,Major Market,West,Beans,Coffee,Decaf Irish Cream,-141,159,California,109
100,41000,145,Major Market,West,Leaves,Herbal Tea,Chamomile,106,245,California,39
209,41000,247,Major Market,West,Leaves,Herbal Tea,Lemon,162,456,California,85
78,41000,100,Major Market,West,Leaves,Herbal Tea,Mint,62,178,California,38
91,41000,132,Major Market,West,Leaves,Tea,Darjeeling,96,223,California,36
81,41000,117,Major Market,West,Leaves,Tea,Earl Grey,83,198,California,34
68,41000,102,Major Market,West,Leaves,Tea,Green Tea,48,170,California,54
0,41000,43,Small Market,West,Beans,Espresso,Caffe Latte,32,43,Nevada,11
19,41000,28,Small Market,West,Beans,Espresso,Caffe Mocha,11,47,Nevada,17
17,41000,26,Small Market,West,Beans,Espresso,Decaf Espresso,10,43,Nevada,16
35,41000,44,Small Market,West,Beans,Coffee,Colombian,-2,79,Nevada,46
28,41000,33,Small Market,West,Beans,Coffee,Decaf Irish Cream,4,61,Nevada,29
125,41000,173,Small Market,West,Leaves,Herbal Tea,Chamomile,27,298,Nevada,146
191,41000,265,Small Market,West,Leaves,Herbal Tea,Lemon,156,456,Nevada,109
123,41000,178,Small Market,West,Leaves,Herbal Tea,Mint,115,301,Nevada,63
252,41000,335,Small Market,West,Leaves,Tea,Darjeeling,219,587,Nevada,116
239,41000,239,Small Market,West,Leaves,Tea,Earl Grey,149,478,Nevada,90
260,41000,-260,Small Market,West,Leaves,Tea,Green Tea,-365,26,Nevada,131
54,41000,67,Small Market,West,Beans,Espresso,Caffe Latte,13,121,Oregon,54
55,41000,74,Small Market,West,Beans,Espresso,Caffe Mocha,28,129,Oregon,46
162,41000,163,Small Market,West,Beans,Espresso,Decaf Espresso,93,325,Oregon,70
52,41000,73,Small Market,West,Beans,Coffee,Amaretto,-3,125,Oregon,76
49,41000,70,Small Market,West,Beans,Coffee,Colombian,8,119,Oregon,62
35,41000,52,Small Market,West,Leaves,Herbal Tea,Chamomile,31,87,Oregon,21
46,41000,60,Small Market,West,Leaves,Herbal Tea,Lemon,32,106,Oregon,28
21,41000,32,Small Market,West,Leaves,Tea,Darjeeling,15,53,Oregon,17
88,41000,134,Small Market,West,Leaves,Tea,Earl Grey,73,222,Oregon,61
112,41000,155,Small Market,West,Leaves,Tea,Green Tea,98,267,Oregon,57
43,41000,64,Small Market,West,Beans,Coffee,Decaf Irish Cream,28,107,Oregon,36
45,41000,58,Small Market,West,Beans,Espresso,Caffe Latte,32,103,Washington,26
57,41000,70,Small Market,West,Beans,Espresso,Caffe Mocha,15,127,Washington,55
69,41000,82,Small Market,West,Beans,Espresso,Decaf Espresso,39,151,Washington,43
69,41000,100,Small Market,West,Beans,Coffee,Colombian,54,169,Washington,46
116,41000,176,Small Market,West,Leaves,Herbal Tea,Chamomile,106,292,Washington,70
35,41000,51,Small Market,West,Leaves,Herbal Tea,Lemon,30,86,Washington,21
49,41000,84,Small Market,West,Leaves,Tea,Darjeeling,45,133,Washington,39
46,41000,68,Small Market,West,Leaves,Tea,Earl Grey,30,114,Washington,38
63,41000,87,Small Market,West,Leaves,Tea,Green Tea,0,150,Washington,87
95,41000,132,Small Market,West,Beans,Coffee,Decaf Irish Cream,17,227,Washington,115
104,41030,152,Major Market,Central,Beans,Coffee,Amaretto,111,256,Colorado,41
83,41030,107,Major Market,Central,Beans,Coffee,Colombian,68,190,Colorado,39
53,41030,65,Major Market,Central,Leaves,Tea,Darjeeling,12,118,Colorado,53
56,41030,66,Major Market,Central,Leaves,Tea,Earl Grey,27,122,Colorado,39
43,41030,56,Major Market,Central,Leaves,Tea,Green Tea,30,99,Colorado,26
86,41030,124,Major Market,Central,Beans,Espresso,Caffe Mocha,88,210,Colorado,36
64,41030,96,Major Market,Central,Beans,Espresso,Decaf Espresso,44,160,Colorado,52
104,41030,152,Major Market,Central,Beans,Coffee,Decaf Irish Cream,112,256,Colorado,40
149,41030,149,Major Market,Central,Leaves,Herbal Tea,Chamomile,83,298,Colorado,66
53,41030,75,Major Market,Central,Leaves,Herbal Tea,Lemon,-3,128,Colorado,78
52,41030,71,Major Market,Central,Leaves,Herbal Tea,Mint,26,123,Colorado,45
195,41030,270,Major Market,Central,Beans,Coffee,Colombian,161,465,Illinois,109
86,41030,124,Major Market,Central,Leaves,Tea,Darjeeling,88,210,Illinois,36
64,41030,96,Major Market,Central,Leaves,Tea,Earl Grey,44,160,Illinois,52
263,41030,349,Major Market,Central,Beans,Espresso,Caffe Mocha,230,612,Illinois,119
260,41030,261,Major Market,Central,Beans,Espresso,Decaf Espresso,165,521,Illinois,96
127,41030,185,Major Market,Central,Beans,Coffee,Decaf Irish Cream,122,312,Illinois,63
104,41030,152,Major Market,Central,Leaves,Herbal Tea,Chamomile,112,256,Illinois,40
83,41030,107,Major Market,Central,Leaves,Herbal Tea,Lemon,68,190,Illinois,39
104,41030,152,Major Market,Central,Leaves,Herbal Tea,Mint,112,256,Illinois,40
20,41030,29,Small Market,Central,Beans,Coffee,Amaretto,12,49,Iowa,17
260,41030,261,Small Market,Central,Leaves,Tea,Darjeeling,165,521,Iowa,96
265,41030,324,Small Market,Central,Leaves,Tea,Earl Grey,190,589,Iowa,134
20,41030,29,Small Market,Central,Beans,Espresso,Caffe Mocha,12,49,Iowa,17
0,41030,43,Small Market,Central,Beans,Espresso,Decaf Espresso,31,43,Iowa,12
31,41030,37,Small Market,Central,Beans,Coffee,Colombian,7,68,Iowa,30
22,41030,30,Small Market,Central,Beans,Coffee,Decaf Irish Cream,11,52,Iowa,19
263,41030,349,Small Market,Central,Leaves,Herbal Tea,Chamomile,231,612,Iowa,118
127,41030,185,Small Market,Central,Leaves,Herbal Tea,Lemon,122,312,Iowa,63
39,41030,53,Small Market,Central,Leaves,Tea,Darjeeling,14,92,Missouri,39
34,41030,42,Small Market,Central,Leaves,Tea,Earl Grey,-4,76,Missouri,46
36,41030,45,Small Market,Central,Leaves,Tea,Green Tea,-2,81,Missouri,47
44,41030,65,Small Market,Central,Beans,Espresso,Caffe Mocha,41,109,Missouri,24
39,41030,58,Small Market,Central,Beans,Espresso,Decaf Espresso,36,97,Missouri,22
77,41030,96,Small Market,Central,Beans,Coffee,Colombian,33,173,Missouri,63
68,41030,80,Small Market,Central,Beans,Coffee,Decaf Irish Cream,38,148,Missouri,42
43,41030,61,Small Market,Central,Leaves,Herbal Tea,Chamomile,-8,104,Missouri,69
98,41030,38,Small Market,Central,Leaves,Herbal Tea,Lemon,-15,136,Missouri,53
94,41030,141,Major Market,Central,Leaves,Tea,Darjeeling,79,235,Ohio,62
114,41030,159,Major Market,Central,Leaves,Tea,Earl Grey,101,273,Ohio,58
149,41030,149,Major Market,Central,Beans,Espresso,Caffe Mocha,84,298,Ohio,65
53,41030,65,Major Market,Central,Beans,Espresso,Decaf Espresso,11,118,Ohio,54
52,41030,71,Major Market,Central,Beans,Coffee,Amaretto,27,123,Ohio,44
42,41030,61,Major Market,Central,Beans,Coffee,Colombian,24,103,Ohio,37
53,41030,75,Major Market,Central,Beans,Coffee,Decaf Irish Cream,-2,128,Ohio,77
20,41030,29,Major Market,Central,Leaves,Herbal Tea,Chamomile,12,49,Ohio,17
29,41030,42,Major Market,Central,Leaves,Herbal Tea,Lemon,23,71,Ohio,19
45,41030,65,Small Market,Central,Leaves,Tea,Darjeeling,27,110,Wisconsin,38
64,41030,90,Small Market,Central,Leaves,Tea,Earl Grey,2,154,Wisconsin,88
78,41030,92,Small Market,Central,Beans,Espresso,Caffe Mocha,47,170,Wisconsin,45
48,41030,62,Small Market,Central,Beans,Espresso,Decaf Espresso,35,110,Wisconsin,27
58,41030,72,Small Market,Central,Beans,Coffee,Amaretto,17,130,Wisconsin,55
92,41030,129,Small Market,Central,Beans,Coffee,Colombian,17,221,Wisconsin,112
87,41030,117,Small Market,Central,Beans,Coffee,Decaf Irish Cream,62,204,Wisconsin,55
48,41030,82,Small Market,Central,Leaves,Herbal Tea,Chamomile,45,130,Wisconsin,37
53,41030,77,Small Market,Central,Leaves,Herbal Tea,Lemon,51,130,Wisconsin,26
44,41030,65,Small Market,East,Leaves,Tea,Darjeeling,42,109,Connecticut,23
23,41030,34,Small Market,East,Leaves,Tea,Green Tea,17,57,Connecticut,17
64,41030,90,Small Market,East,Beans,Espresso,Caffe Mocha,3,154,Connecticut,87
48,41030,65,Small Market,East,Beans,Espresso,Decaf Espresso,22,113,Connecticut,43
110,41030,165,Small Market,East,Beans,Coffee,Colombian,98,275,Connecticut,67
77,41030,96,Small Market,East,Leaves,Herbal Tea,Lemon,33,173,Connecticut,63
68,41030,80,Small Market,East,Leaves,Herbal Tea,Mint,38,148,Connecticut,42
36,41030,53,Major Market,East,Leaves,Tea,Darjeeling,32,89,Florida,21
53,41030,77,Major Market,East,Leaves,Tea,Green Tea,52,130,Florida,25
92,41030,129,Major Market,East,Beans,Espresso,Caffe Mocha,17,221,Florida,112
87,41030,117,Major Market,East,Beans,Espresso,Decaf Espresso,62,204,Florida,55
94,41030,141,Major Market,East,Beans,Coffee,Colombian,78,235,Florida,63
114,41030,159,Major Market,East,Beans,Coffee,Decaf Irish Cream,100,273,Florida,59
48,41030,62,Major Market,East,Leaves,Herbal Tea,Chamomile,35,110,Florida,27
58,41030,72,Major Market,East,Leaves,Herbal Tea,Lemon,17,130,Florida,55
78,41030,92,Major Market,East,Leaves,Herbal Tea,Mint,47,170,Florida,45
29,41030,42,Major Market,East,Leaves,Tea,Darjeeling,22,71,Massachusetts,20
20,41030,29,Major Market,East,Leaves,Tea,Green Tea,12,49,Massachusetts,17
53,41030,61,Major Market,East,Beans,Espresso,Caffe Mocha,-16,114,Massachusetts,77
149,41030,149,Major Market,East,Beans,Espresso,Regular Espresso,84,298,Massachusetts,65
64,41030,487,Major Market,East,Beans,Coffee,Colombian,434,551,Massachusetts,53
53,41030,65,Major Market,East,Leaves,Herbal Tea,Lemon,12,118,Massachusetts,53
20,41030,29,Small Market,East,Leaves,Tea,Darjeeling,12,49,New Hampshire,17
0,41030,43,Small Market,East,Leaves,Tea,Green Tea,32,43,New Hampshire,11
43,41030,61,Small Market,East,Beans,Espresso,Caffe Mocha,-7,104,New Hampshire,68
34,41030,42,Small Market,East,Beans,Espresso,Regular Espresso,-3,76,New Hampshire,45
51,41030,74,Small Market,East,Beans,Coffee,Amaretto,35,125,New Hampshire,39
52,41030,80,Small Market,East,Beans,Coffee,Colombian,31,132,New Hampshire,49
36,41030,45,Small Market,East,Leaves,Herbal Tea,Lemon,-1,81,New Hampshire,46
104,41030,152,Major Market,East,Leaves,Tea,Darjeeling,112,256,New York,40
104,41030,152,Major Market,East,Leaves,Tea,Earl Grey,111,256,New York,41
86,41030,124,Major Market,East,Leaves,Tea,Green Tea,89,210,New York,35
121,41030,-52,Major Market,East,Beans,Espresso,Caffe Mocha,-195,69,New York,143
260,41030,283,Major Market,East,Beans,Espresso,Regular Espresso,187,543,New York,96
302,41030,454,Major Market,East,Beans,Coffee,Colombian,295,756,New York,159
265,41030,386,Major Market,East,Leaves,Herbal Tea,Lemon,252,651,New York,134
235,41030,-37,Major Market,East,Leaves,Herbal Tea,Mint,-131,198,New York,94
45,41030,65,Small Market,South,Beans,Espresso,Decaf Espresso,28,110,Louisiana,37
64,41030,90,Small Market,South,Beans,Espresso,Caffe Latte,3,154,Louisiana,87
48,41030,82,Small Market,South,Beans,Espresso,Caffe Mocha,44,130,Louisiana,38
48,41030,63,Small Market,South,Leaves,Herbal Tea,Chamomile,35,111,Louisiana,28
77,41030,96,Small Market,South,Leaves,Herbal Tea,Lemon,33,173,Louisiana,63
40,41030,59,Small Market,South,Beans,Coffee,Colombian,36,99,Louisiana,23
53,41030,77,Small Market,South,Beans,Coffee,Decaf Irish Cream,52,130,Louisiana,25
39,41030,53,Small Market,South,Beans,Espresso,Decaf Espresso,14,92,New Mexico,39
34,41030,42,Small Market,South,Beans,Espresso,Caffe Latte,-4,76,New Mexico,46
43,41030,61,Small Market,South,Beans,Espresso,Caffe Mocha,-7,104,New Mexico,68
20,41030,29,Small Market,South,Leaves,Herbal Tea,Chamomile,12,49,New Mexico,17
31,41030,37,Small Market,South,Leaves,Herbal Tea,Lemon,7,68,New Mexico,30
52,41030,80,Small Market,South,Beans,Coffee,Colombian,31,132,New Mexico,49
98,41030,38,Small Market,South,Beans,Coffee,Decaf Irish Cream,-15,136,New Mexico,53
94,41030,141,Small Market,South,Beans,Espresso,Decaf Espresso,79,235,Oklahoma,62
114,41030,159,Small Market,South,Beans,Espresso,Caffe Latte,101,273,Oklahoma,58
20,41030,29,Small Market,South,Beans,Espresso,Caffe Mocha,13,49,Oklahoma,16
58,41030,72,Small Market,South,Leaves,Herbal Tea,Chamomile,17,130,Oklahoma,55
92,41030,129,Small Market,South,Leaves,Herbal Tea,Lemon,17,221,Oklahoma,112
43,41030,56,Small Market,South,Beans,Coffee,Colombian,30,99,Oklahoma,26
29,41030,42,Small Market,South,Beans,Coffee,Decaf Irish Cream,22,71,Oklahoma,20
86,41030,124,Major Market,South,Beans,Espresso,Decaf Espresso,88,210,Texas,36
64,41030,96,Major Market,South,Beans,Espresso,Caffe Latte,44,160,Texas,52
104,41030,152,Major Market,South,Beans,Espresso,Caffe Mocha,112,256,Texas,40
52,41030,71,Major Market,South,Leaves,Herbal Tea,Chamomile,27,123,Texas,44
42,41030,61,Major Market,South,Leaves,Herbal Tea,Lemon,25,103,Texas,36
235,41030,277,Major Market,South,Beans,Coffee,Colombian,183,512,Texas,94
83,41030,107,Major Market,South,Beans,Coffee,Decaf Irish Cream,68,190,Texas,39
39,41030,58,Small Market,West,Beans,Espresso,Caffe Latte,36,97,Utah,22
48,41030,63,Small Market,West,Beans,Espresso,Caffe Mocha,36,111,Utah,27
44,41030,65,Small Market,West,Beans,Espresso,Decaf Espresso,42,109,Utah,23
68,41030,80,Small Market,West,Beans,Coffee,Amaretto,38,148,Utah,42
48,41030,65,Small Market,West,Beans,Coffee,Colombian,22,113,Utah,43
77,41030,96,Small Market,West,Beans,Coffee,Decaf Irish Cream,34,173,Utah,62
51,41030,74,Small Market,West,Leaves,Herbal Tea,Chamomile,34,125,Utah,40
52,41030,80,Small Market,West,Leaves,Herbal Tea,Lemon,32,132,Utah,48
98,41030,38,Small Market,West,Leaves,Herbal Tea,Mint,-15,136,Utah,53
43,41030,61,Small Market,West,Leaves,Tea,Darjeeling,-8,104,Utah,69
39,41030,53,Small Market,West,Leaves,Tea,Earl Grey,14,92,Utah,39
34,41030,42,Small Market,West,Leaves,Tea,Green Tea,-3,76,Utah,45
260,41030,261,Major Market,West,Beans,Espresso,Caffe Latte,165,521,California,96
121,41030,168,Major Market,West,Beans,Espresso,Caffe Mocha,25,289,California,143
263,41030,349,Major Market,West,Beans,Espresso,Decaf Espresso,230,612,California,119
127,41030,-21,Major Market,West,Beans,Coffee,Amaretto,-84,106,California,63
302,41030,454,Major Market,West,Beans,Coffee,Colombian,295,756,California,159
195,41030,-32,Major Market,West,Beans,Coffee,Decaf Irish Cream,-142,163,California,110
104,41030,152,Major Market,West,Leaves,Herbal Tea,Chamomile,111,256,California,41
235,41030,277,Major Market,West,Leaves,Herbal Tea,Lemon,183,512,California,94
83,41030,107,Major Market,West,Leaves,Herbal Tea,Mint,67,190,California,40
104,41030,152,Major Market,West,Leaves,Tea,Darjeeling,111,256,California,41
86,41030,124,Major Market,West,Leaves,Tea,Earl Grey,89,210,California,35
64,41030,96,Major Market,West,Leaves,Tea,Green Tea,43,160,California,53
0,41030,43,Small Market,West,Beans,Espresso,Caffe Latte,31,43,Nevada,12
20,41030,29,Small Market,West,Beans,Espresso,Caffe Mocha,13,49,Nevada,16
20,41030,29,Small Market,West,Beans,Espresso,Decaf Espresso,13,49,Nevada,16
36,41030,45,Small Market,West,Beans,Coffee,Colombian,-1,81,Nevada,46
121,41030,168,Small Market,West,Leaves,Herbal Tea,Chamomile,25,289,Nevada,143
195,41030,270,Small Market,West,Leaves,Herbal Tea,Lemon,160,465,Nevada,110
127,41030,185,Small Market,West,Leaves,Herbal Tea,Mint,121,312,Nevada,64
263,41030,349,Small Market,West,Leaves,Tea,Darjeeling,231,612,Nevada,118
260,41030,261,Small Market,West,Leaves,Tea,Earl Grey,164,521,Nevada,97
265,41030,-265,Small Market,West,Leaves,Tea,Green Tea,-380,18,Nevada,133
31,41030,37,Small Market,West,Beans,Coffee,Decaf Irish Cream,6,68,Nevada,31
53,41030,65,Small Market,West,Beans,Espresso,Caffe Latte,11,118,Oregon,54
52,41030,71,Small Market,West,Beans,Espresso,Caffe Mocha,27,123,Oregon,44
149,41030,149,Small Market,West,Beans,Espresso,Decaf Espresso,83,298,Oregon,66
53,41030,75,Small Market,West,Beans,Coffee,Amaretto,-2,128,Oregon,77
48,41030,68,Small Market,West,Beans,Coffee,Colombian,8,116,Oregon,60
30,41030,45,Small Market,West,Leaves,Herbal Tea,Chamomile,26,75,Oregon,19
43,41030,56,Small Market,West,Leaves,Herbal Tea,Lemon,30,99,Oregon,26
20,41030,29,Small Market,West,Leaves,Tea,Darjeeling,12,49,Oregon,17
94,41030,141,Small Market,West,Leaves,Tea,Earl Grey,79,235,Oregon,62
114,41030,159,Small Market,West,Leaves,Tea,Green Tea,101,273,Oregon,58
42,41030,61,Small Market,West,Beans,Coffee,Decaf Irish Cream,25,103,Oregon,36
48,41030,62,Small Market,West,Beans,Espresso,Caffe Latte,34,110,Washington,28
58,41030,72,Small Market,West,Beans,Espresso,Caffe Mocha,16,130,Washington,56
78,41030,92,Small Market,West,Beans,Espresso,Decaf Espresso,47,170,Washington,45
71,41030,104,Small Market,West,Beans,Coffee,Colombian,58,175,Washington,46
110,41030,165,Small Market,West,Leaves,Herbal Tea,Chamomile,98,275,Washington,67
