Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Last Updated
AT,Salzburg,AT51000,"47.7974999994658, 13.0536111111111",NO2,EEA Austria,µg/m³,74.38807678,2024-01-29T23:30:00+05:30
AT,Niederösterreich,AT30407,"48.2366666661334, 16.6369444444444",PM10,EEA Austria,µg/m³,15.0,2024-01-29T23:30:00+05:30
AT,Niederösterreich,AT30701,"48.5288888883562, 15.9427777777778",O3,EEA Austria,µg/m³,64.452,2024-01-29T23:30:00+05:30
AT,Niederösterreich,AT30301,"48.1436119994665, 16.959444",O3,EEA Austria,µg/m³,52.28,2024-01-29T23:30:00+05:30
AT,Niederösterreich,AT30104,"48.1783333327999, 14.5486111111111",PM10,EEA Austria,µg/m³,35.0,2024-01-29T23:30:00+05:30
AT,Kärnten,AT2SP10,"46.9349999994645, 13.195833",NO2,EEA Austria,µg/m³,40.27000045,2024-01-29T23:30:00+05:30
AT,Niederösterreich,AT30201,"47.9591669994661, 16.205833",PM10,EEA Austria,µg/m³,38.0,2024-01-29T23:30:00+05:30
AU,Tasmania Region,New Norfolk,"-42.776, 147.054",PM2.5,Australia - Tasmania,µg/m³,4.0,2024-02-22T17:30:07+05:30
AU,South East Queensland,Brisbane CBD,"-27.4774, 153.0281",PM2.5,Australia - Queensland,µg/m³,4.5,2024-02-22T13:30:00+05:30
AU,South East Queensland,Wynnum,"-27.4296, 153.1581",PM2.5,Australia - Queensland,µg/m³,2.3,2024-02-22T13:30:00+05:30
AU,Canberra,Civic,"-35.285307, 149.131579",O3,Australia - ACT,ppm,0.022,2024-02-11T12:30:00+05:30
AU,Western Adelaide,Netley,"-34.9438, 138.5491",NO2,south-australia-epa,ppm,0.003,2024-01-18T09:30:00+05:30
AU,Moe,Moe,"-38.1864662, 146.258331",PM2.5,Australia - Victoria,µg/m³,17.53,2023-04-05T02:30:00+05:30
AU,North-west Slopes,Gunnedah,"-30.981667, 150.260556",O3,Australia - New South Wales,ppm,0.016,2022-11-23T04:30:00+05:30
AU,Central Coast,Wyong,"-32.195, 150.6736111",PM2.5,Australia - New South Wales,µg/m³,3.0,2022-11-23T04:30:00+05:30
AU,Illawarra,Kembla Grange,"-34.4763889, 150.8175",PM2.5,Australia - New South Wales,µg/m³,0.0,2022-11-23T04:30:00+05:30
AU,Sydney North-west,Rouse Hill,"-33.68277799999999, 150.90361099999998",NO2,Australia - New South Wales,ppm,0.002,2022-11-22T21:30:00+05:30
AU,Lower Hunter,Beresfield,"-32.7983333, 151.66",PM2.5,Australia - New South Wales,µg/m³,5.1,2022-11-23T04:30:00+05:30
AU,Sydney North-west,Parramatta North,"-33.799444, 150.997778",SO2,Australia - New South Wales,ppm,0.0,2022-11-23T04:30:00+05:30
BE,Wallonia,NET-Wallonia,"50.65844441719541, 5.627835290852661",PM10,EEA Belgium,µg/m³,15.271,2024-03-09T13:30:00+05:30
BE,Wallonia,NET-Wallonia,"49.87712849174174, 5.202387466800067",O3,EEA Belgium,µg/m³,50.0,2024-03-09T13:30:00+05:30
BE,Flanders,NET-Flanders,"50.95317728064606, 3.1211555989012405",PM2.5,EEA Belgium,µg/m³,22.09,2024-03-09T13:30:00+05:30
BE,Flanders,NET-Flanders,"51.17029803884179, 4.341005064562846",PM2.5,EEA Belgium,µg/m³,15.04,2024-03-09T13:30:00+05:30
BE,Flanders,NET-Flanders,"51.233652206568436, 5.163978846331761",PM10,EEA Belgium,µg/m³,23.4,2024-03-09T13:30:00+05:30
BE,Wallonia,NET-Wallonia,"50.42899539330606, 4.4586808580217205",PM2.5,EEA Belgium,µg/m³,14.257,2024-03-09T13:30:00+05:30
BE,Flanders,NET-Flanders,"51.06127769806151, 3.7752623896453597",PM2.5,EEA Belgium,µg/m³,20.21,2024-03-09T13:30:00+05:30
BE,Brussels,NET-Brussels,"50.825127895442385, 4.384562720663591",NO2,EEA Belgium,µg/m³,29.5,2024-03-09T13:30:00+05:30
BE,Flanders,NET-Flanders,"51.25010649871315, 4.342104511322138",SO2,EEA Belgium,µg/m³,2.0,2024-03-09T13:30:00+05:30
BE,Philippine,Philippine-Stelleweg,"51.2945, 3.74948",O3,Netherlands,µg/m³,39.97,2024-03-09T11:30:00+05:30
BE,Nordrhein-Westfalen,DENW094,"50.754704, 6.093923",O3,EEA Germany,µg/m³,45.506,2024-01-30T00:30:00+05:30
BE,Nordrhein-Westfalen,DENW094,"50.754704, 6.093923",NO2,EEA Germany,µg/m³,11.157,2024-01-30T00:30:00+05:30
BG,National air network,NET-BG001A,"42.674006, 26.338325",PM10,EEA Bulgaria,µg/m³,41.65,2024-03-11T12:30:00+05:30
BG,National air network,NET-BG001A,"42.66650799999999, 23.400164",O3,EEA Bulgaria,µg/m³,38.28,2024-03-11T12:30:00+05:30
BG,National air network,NET-BG001A,"42.68055799999999, 23.296786",O3,EEA Bulgaria,µg/m³,12.76,2024-03-11T12:30:00+05:30
BG,National air network,NET-BG001A,"42.68055799999999, 23.296786",NO2,EEA Bulgaria,µg/m³,42.01,2024-03-11T12:30:00+05:30
BG,National air network,NET-BG001A,"43.85136699999999, 25.964086000000005",NO,EEA Bulgaria,µg/m³,8.72,2024-03-11T12:30:00+05:30
BG,National air network,NET-BG001A,"43.26820599999999, 26.938439",SO2,EEA Bulgaria,µg/m³,2.39,2024-03-11T12:30:00+05:30
BR,Campinas,Campinas-V.União,"-22.94672842, -47.11928086",NO2,Sao Paulo CETESB,µg/m³,14.0,2017-10-27T23:30:00+05:30
BR,Catanduva,Catanduva,"-21.14194276, -48.98307527",O3,Sao Paulo CETESB,µg/m³,56.0,2023-04-05T18:30:00+05:30
BR,Cerqueira César,Cerqueira César,"-23.55354256, -46.67270477",PM10,Sao Paulo CETESB,µg/m³,30.0,2023-04-05T20:30:00+05:30
BR,Tatuí,Tatuí,"-23.36075154, -47.87079907",O3,Sao Paulo CETESB,µg/m³,68.0,2023-04-05T20:30:00+05:30
BR,Presidente Prudente,Presidente Prudente,"-22.11993673, -51.40877707",PM10,Sao Paulo CETESB,µg/m³,22.0,2023-04-05T20:30:00+05:30
BR,Santos,Santos-Ponta da Praia,"-23.98129516, -46.30050959",SO2,Sao Paulo CETESB,µg/m³,1.0,2023-04-05T20:30:00+05:30
BR,Marília,Marília,"-22.19980949, -49.95996975",NO2,Sao Paulo CETESB,µg/m³,7.0,2023-04-05T20:30:00+05:30
CA,NEW BRUNSWICK,FREDERICTON-NEEDHAM,"45.957344, -66.645562",NO2,AirNow,ppm,0.0025,2024-03-25T13:30:00+05:30
CA,BRITISH COLUMBIA,KITIMAT WHITESAIL,"54.066909, -128.639131",SO2,AirNow,ppm,-0.0002,2024-03-25T13:30:00+05:30
CA,BRITISH COLUMBIA,Agassiz,"49.238008, -121.762264",O3,AirNow,ppm,0.019,2024-03-25T13:30:00+05:30
CA,QUEBEC,Tingwick,"45.9075, -71.9492",O3,AirNow,ppm,0.041,2024-03-25T13:30:00+05:30
CA,ALBERTA,St. Lina,"54.216473, -111.50264",PM2.5,AirNow,µg/m³,3.8,2024-03-25T13:30:00+05:30
CA,ALBERTA,St. Lina,"54.216473, -111.50264",O3,AirNow,ppm,0.042,2024-03-25T13:30:00+05:30
CA,PRINCE EDWARD ISLAND,WELLINGTON,"46.4783, -63.9869",NO,AirNow,ppm,0.0006,2024-03-25T13:30:00+05:30
CA,NOVA SCOTIA,AYLESFORD MOUNTAIN,"45.07254, -64.84025",O3,AirNow,ppm,0.039,2024-03-25T13:30:00+05:30
CA,NOVA SCOTIA,PORT HAWKESBURY,"45.614028, -61.362122",NOX,AirNow,ppm,0.0028,2024-03-25T13:30:00+05:30
CA,NEW BRUNSWICK,FOREST HILLS,"45.308778, -66.008333",PM2.5,AirNow,µg/m³,1.7,2024-03-25T13:30:00+05:30
CA,QUEBEC,Trois-Rivi�res - �co,"46.357175, -72.546187",PM2.5,AirNow,µg/m³,8.3,2024-03-25T13:30:00+05:30
CA,BRITISH COLUMBIA,Abbotsford Airport,"49.021505999999995, -122.326556",CO,AirNow,ppm,0.2,2024-03-25T13:30:00+05:30
CA,QUEBEC,Auclair,"47.73333, -68.7072",O3,AirNow,ppm,0.038,2024-03-25T13:30:00+05:30
CA,ONTARIO,Kingston,"44.219867, -76.521128",NO2,AirNow,ppm,0.005,2024-03-25T12:30:00+05:30
CA,ALBERTA,Calgary Central2,"51.047611, -114.075165",PM2.5,AirNow,µg/m³,13.3,2024-03-25T12:30:00+05:30
DE,Susanne Schmid,NET.DE_BY,"48.95218, 10.59772",NO,EEA Germany,µg/m³,1.4,2024-03-10T12:30:00+05:30
DE,Susanne Schmid,NET.DE_BY,"48.39707899999999, 10.008293000000002",PM2.5,EEA Germany,µg/m³,3.52,2024-03-10T12:30:00+05:30
DE,Dr. Steffen Freitag,NET.DE_NW,"51.641377, 7.331408999999999",NO,EEA Germany,µg/m³,0.244,2024-03-10T12:30:00+05:30
DE,Dr. Steffen Freitag,NET.DE_NW,"51.641377, 7.331408999999999",SO2,EEA Germany,µg/m³,5.257,2024-03-10T12:30:00+05:30
DE,Margit von Döhren,NET.DE_RP,"50.76681500000001, 7.973542",NO,EEA Germany,µg/m³,0.99760002,2024-03-10T12:30:00+05:30
DE,Andreas Hainsch,NET.DE_NI,"51.530199999999994, 9.928330000000003",NO,EEA Germany,µg/m³,17.723101,2024-03-10T12:30:00+05:30
DE,Andreas Hainsch,NET.DE_NI,"52.15368999999999, 10.455910000000001",NO,EEA Germany,µg/m³,0.659563,2024-03-10T12:30:00+05:30
DE,Horst Hempel,NET.DE_TH,"50.56175399999999, 10.375299000000002",PM2.5,EEA Germany,µg/m³,9.90832043,2024-03-10T12:30:00+05:30
DE,Hannes Brauer,NET.DE_BB,"52.677651, 13.582268999999998",PM10,EEA Germany,µg/m³,31.0,2024-03-10T12:30:00+05:30
DE,Dr. Steffen Freitag,NET.DE_NW,"51.453458999999995, 6.865050000000001",PM10,EEA Germany,µg/m³,18.85,2024-03-10T12:30:00+05:30
DE,Andreas Hainsch,NET.DE_NI,"51.55107, 9.94976",PM2.5,EEA Germany,µg/m³,22.446301,2024-03-10T12:30:00+05:30
DE,Susanne Schmid,NET.DE_BY,"48.154534000000005, 11.554669",O3,EEA Germany,µg/m³,48.9,2024-03-10T12:30:00+05:30
DE,Susanne Schmid,NET.DE_BY,"48.76711000000001, 11.638330000000002",O3,EEA Germany,µg/m³,54.38,2024-03-10T12:30:00+05:30
DE,Susanne Schmid,NET.DE_BY,"48.17717499999999, 12.829314",O3,EEA Germany,µg/m³,47.51,2024-03-10T12:30:00+05:30
DE,Dr. Barbara Mathieu-Üffing,NET.DE_SH,"53.835492, 10.695936000000001",O3,EEA Germany,µg/m³,52.093,2024-03-10T12:30:00+05:30
DE,Dr. Barbara Mathieu-Üffing,NET.DE_SH,"53.896117, 9.156908",SO2,EEA Germany,µg/m³,0.75,2024-01-01T01:30:00+05:30
DE,Horst Hempel,NET.DE_TH,"50.979455, 11.037924000000002",NO,EEA Germany,µg/m³,2.69386005,2024-03-10T12:30:00+05:30
DE,Horst Hempel,NET.DE_TH,"50.979455, 11.037924000000002",SO2,EEA Germany,µg/m³,0.79896003,2024-03-10T12:30:00+05:30
DE,Thomas Draheim,NET.DE_MV,"53.81777499999999, 12.064707999999998",NO,EEA Germany,µg/m³,0.93,2024-03-10T12:30:00+05:30
DE,Susanne Schmid,NET.DE_BY,"49.44591, 11.088444000000003",PM2.5,EEA Germany,µg/m³,7.8,2024-03-10T12:30:00+05:30
DE,Tina zur Heiden,NET.DE_BW,"48.57817799999999, 7.802317",PM10,EEA Germany,µg/m³,16.9,2024-03-10T12:30:00+05:30
DE,Susanne Schmid,NET.DE_BY,"48.364588999999995, 10.895029",NO2,EEA Germany,µg/m³,20.97,2024-03-10T12:30:00+05:30
DE,Susanne Schmid,NET.DE_BY,"48.539801000000004, 12.157051000000001",PM10,EEA Germany,µg/m³,5.85,2024-03-10T12:30:00+05:30
DE,Diana Rose,NET.DE_HE,"51.31207599999999, 9.49112",PM2.5,EEA Germany,µg/m³,28.39999962,2024-03-10T12:30:00+05:30
DE,Andreas Hainsch,NET.DE_NI,"52.25533999999999, 8.05286",PM10,EEA Germany,µg/m³,28.9307,2024-03-10T12:30:00+05:30
DE,Horst Hempel,NET.DE_TH,"50.79161599999998, 11.661232999999998",NO,EEA Germany,µg/m³,1.24740005,2024-03-10T12:30:00+05:30
DE,Martina Strakova,NET.DE_SN,"51.02629399999999, 13.731608",PM10,EEA Germany,µg/m³,20.147,2024-03-10T12:30:00+05:30
DE,Tina zur Heiden,NET.DE_BW,"49.07655, 8.40666",O3,EEA Germany,µg/m³,46.11,2024-03-10T12:30:00+05:30
DE,Martina Strakova,NET.DE_SN,"51.119514, 13.675005000000002",NO,EEA Germany,µg/m³,1.0,2024-03-10T12:30:00+05:30
DE,Tina zur Heiden,NET.DE_BW,"48.678069, 9.227769",NO,EEA Germany,µg/m³,0.7,2024-03-10T12:30:00+05:30
DE,Martina Strakova,NET.DE_SN,"51.125, 12.493056000000001",NO2,EEA Germany,µg/m³,7.464,2024-03-10T12:30:00+05:30
DE,Tina zur Heiden,NET.DE_BW,"49.00795999999998, 8.38719",PM2.5,EEA Germany,µg/m³,8.0,2024-03-10T12:30:00+05:30
DE,Susanne Schmid,NET.DE_BY,"48.37657600000001, 10.88837",NO,EEA Germany,µg/m³,2.69,2024-03-10T12:30:00+05:30
DE,Horst Hempel,NET.DE_TH,"50.655860999999994, 12.205199",O3,EEA Germany,µg/m³,1.99530005,2024-03-10T12:30:00+05:30
DE,Horst Hempel,NET.DE_TH,"50.978292, 10.317236",PM10,EEA Germany,µg/m³,31.82258224,2024-03-10T12:30:00+05:30
DE,Andreas Hainsch,NET.DE_NI,"53.142836, 8.212084",NO,EEA Germany,µg/m³,1.12592,2024-03-10T12:30:00+05:30
DE,Andreas Hainsch,NET.DE_NI,"51.90157999999999, 10.48132",PM2.5,EEA Germany,µg/m³,23.137699,2024-03-10T12:30:00+05:30
DE,Bryan Hellack,NET.DE_UB,"53.14130300000001, 13.031662",SO2,EEA Germany,µg/m³,1.95,2024-03-10T12:30:00+05:30
DE,Diana Rose,NET.DE_HE,"50.16443, 9.399441",O3,EEA Germany,µg/m³,53.06875229,2024-03-10T12:30:00+05:30
DE,Diana Rose,NET.DE_HE,"50.804258000000004, 8.769324",O3,EEA Germany,µg/m³,19.49927902,2024-03-10T12:30:00+05:30
DE,Torsten Bayer,NET.DE_ST,"52.127899, 11.611464",NO2,EEA Germany,µg/m³,10.151895,2024-03-10T12:30:00+05:30
DE,Torsten Bayer,NET.DE_ST,"52.268354, 11.864763",PM10,EEA Germany,µg/m³,27.5227,2024-03-10T12:30:00+05:30
DE,Stephan Pannek,NET.DE_HB,"53.18094599999999, 8.625456",NO,EEA Germany,µg/m³,1.52,2024-03-10T12:30:00+05:30
DE,Torsten Bayer,NET.DE_ST,"51.651165999999996, 12.302866",CO,EEA Germany,µg/m³,200.0,2020-12-30T07:30:00+05:30
DE,Torsten Bayer,NET.DE_ST,"51.651165999999996, 12.302866",PM2.5,EEA Germany,µg/m³,24.801,2024-03-10T12:30:00+05:30
DE,Torsten Bayer,NET.DE_ST,"51.80353399999999, 11.738962",NO,EEA Germany,µg/m³,1.077995,2024-03-10T12:30:00+05:30
DE,Diana Rose,NET.DE_HE,"50.386426, 8.059909",NO,EEA Germany,µg/m³,7.55199146,2024-03-10T12:30:00+05:30
DE,Thomas Draheim,NET.DE_MV,"53.396348, 12.463929000000002",PM2.5,EEA Germany,µg/m³,27.89,2024-03-10T12:30:00+05:30
DE,Torsten Bayer,NET.DE_ST,"51.867471, 12.59827",NO2,EEA Germany,µg/m³,7.2228,2024-03-10T12:30:00+05:30
DE,Bryan Hellack,NET.DE_UB,"50.65406600000001, 10.769534",NO2,EEA Germany,µg/m³,3.36,2024-03-10T11:30:00+05:30
DE,ATMO GRAND EST,NET-FR075A,"49.18742, 6.910866999999999",PM2.5,EEA France,µg/m³,9.2,2024-03-10T09:30:00+05:30
DE,Nordrhein-Westfalen,DENW247,"51.406968, 6.965643",NO,EEA Germany,µg/m³,0.383,2024-01-30T00:30:00+05:30
DE,Rheinland-Pfalz,DERP007,"50.017078, 8.216498",PM10,EEA Germany,µg/m³,49.6753006,2024-01-30T00:30:00+05:30
DE,Rheinland-Pfalz,DERP045,"50.359605, 7.592515",NO2,EEA Germany,µg/m³,48.82689667,2024-01-30T00:30:00+05:30
DE,Rheinland-Pfalz,DERP003,"49.455378, 8.425833",PM2.5,EEA Germany,µg/m³,44.60255051,2024-01-30T00:30:00+05:30
DE,Rheinland-Pfalz,DERP014,"49.741035, 7.193486",NO,EEA Germany,µg/m³,0.99760002,2024-01-30T00:30:00+05:30
DE,Bayern,DEBY028,"48.909518, 11.879245",NO2,EEA Germany,µg/m³,24.96,2024-01-01T02:30:00+05:30
DE,Hessen,DEHE046,"51.430897, 8.928171",NO,EEA Germany,µg/m³,0.3742142,2023-09-20T05:30:00+05:30
DK,Danish Air Quality Monitoring Programme,NET-DK004A,"55.67429999950037, 12.571100000000001",NO2,EEA Denmark,µg/m³,37.42,2024-03-07T13:30:00+05:30
DK,Sjælland,DK0012R,"55.6941046893584, 12.0886287783964",NO,EEA Denmark,µg/m³,27.16,2024-01-30T01:30:00+05:30
ES,Granollers,Granollers,"41.598682, 2.2870984",NO2,catalonia-mediambient,µg/m³,56.0,2024-03-23T08:30:00+05:30
ES,Montcada i Reixac,Montcada i Reixac,"41.48197, 2.1882975000000005",NO2,catalonia-mediambient,µg/m³,35.0,2024-03-23T08:30:00+05:30
ES,Cubelles,Cubelles,"41.202198, 1.6722002",SO2,catalonia-mediambient,µg/m³,1.0,2024-03-23T08:30:00+05:30
ES,Tarragona,Tarragona,"41.1174, 1.2417027",NO,catalonia-mediambient,µg/m³,1.0,2024-03-23T08:30:00+05:30
ES,Mataró,Mataró,"41.547176, 2.4432983",NO,catalonia-mediambient,µg/m³,1.0,2024-03-23T08:30:00+05:30
ES,Reus,Reus,"41.150803, 1.1202013",O3,catalonia-mediambient,µg/m³,30.0,2024-03-23T08:30:00+05:30
ES,Barcelona,Barcelona,"41.398724, 2.1533988",NO,catalonia-mediambient,µg/m³,20.0,2024-03-23T08:30:00+05:30
ES,Constantí,Constantí,"41.15493, 1.2177014",NOX,catalonia-mediambient,µg/m³,13.0,2024-03-23T08:30:00+05:30
ES,"Guiamets, els","Guiamets, els","41.100723, 0.755101",O3,catalonia-mediambient,µg/m³,73.0,2024-03-23T08:30:00+05:30
ES,Montseny,Montseny,"41.77928, 2.3580019999999995",NO2,catalonia-mediambient,µg/m³,1.0,2024-03-23T08:30:00+05:30
ES,Berga,Berga,"42.0979, 1.8482014",SO2,catalonia-mediambient,µg/m³,1.0,2024-03-23T08:30:00+05:30
ES,Sant Celoni,Sant Celoni,"41.6891, 2.495701",PM10,catalonia-mediambient,µg/m³,31.0,2024-03-23T08:30:00+05:30
ES,Sant Cugat del Vallès,Sant Cugat del Vallès,"41.476814, 2.0889983",O3,catalonia-mediambient,µg/m³,38.0,2024-03-23T08:30:00+05:30
ES,Sant Cugat del Vallès,Sant Cugat del Vallès,"41.476814, 2.0889983",NO2,catalonia-mediambient,µg/m³,22.0,2024-03-23T08:30:00+05:30
ES,CCAA Castilla y León,NET_ES208A,"42.347699999999996, -3.6878000000000006",SO2,EEA Spain,µg/m³,2.0,2024-03-11T17:30:00+05:30
ES,CCAA Castilla y León,NET_ES208A,"41.7667, -2.4667",O3,EEA Spain,µg/m³,79.0,2024-03-11T17:30:00+05:30
ES,CCAA Com. Valenciana,NET_ES210A,"39.42722221999998, -0.78388888",NO,EEA Spain,µg/m³,3.0,2024-01-17T03:30:00+05:30
ES,CCAA Aragón,NET_ES202A,"41.50560000000001, -0.1519",NO,EEA Spain,µg/m³,1.0,2024-02-27T16:30:00+05:30
ES,CCAA Castilla y León,NET_ES208A,"42.6039, -5.5872",PM10,EEA Spain,µg/m³,10.0,2024-03-11T16:30:00+05:30
ES,CCAA Castilla y León,NET_ES208A,"42.6039, -5.5872",NO,EEA Spain,µg/m³,10.0,2024-01-30T04:30:00+05:30
ES,CCAA Castilla y León,NET_ES208A,"42.8028, -5.6236",NO,EEA Spain,µg/m³,1.0,2024-01-30T05:30:00+05:30
ES,CCAA Asturias,NET_ES203A,"43.3727, -5.8728",CO,EEA Spain,µg/m³,150.0,2024-03-11T17:30:00+05:30
ES,CCAA Andalucía,NET_ES201A,"37.28449, -5.91384",NO2,EEA Spain,µg/m³,13.0,2024-03-11T16:30:00+05:30
ES,CCAA Andalucía,NET_ES201A,"36.72785, -4.56095",CO,EEA Spain,µg/m³,390.0,2024-03-11T16:30:00+05:30
ES,CCAA Andalucía,NET_ES201A,"36.46059000000001, -6.20307",NO2,EEA Spain,µg/m³,8.0,2024-03-11T17:30:00+05:30
ES,CCAA Andalucía,NET_ES201A,"37.34718999999998, -5.97963",PM10,EEA Spain,µg/m³,26.16,2024-03-11T17:30:00+05:30
ES,CCAA Com. Valenciana,NET_ES210A,"39.56472221999999, -0.62555555",NO,EEA Spain,µg/m³,1.0,2023-12-12T11:30:00+05:30
ES,CCAA Extremadura,NET_ES211A,"38.90749999999999, -6.33806",SO2,EEA Spain,µg/m³,0.1,2023-12-01T14:30:00+05:30
ES,CCAA Asturias,NET_ES203A,"43.2561, -5.7759",O3,EEA Spain,µg/m³,81.0,2024-03-11T17:30:00+05:30
ES,CCAA Asturias,NET_ES203A,"43.275699999999986, -5.596000000000001",PM10,EEA Spain,µg/m³,6.0,2024-03-11T16:30:00+05:30
ES,CCAA Andalucía,NET_ES201A,"36.23386, -5.663500000000001",NO,EEA Spain,µg/m³,2.0,2024-02-21T05:30:00+05:30
ES,CCAA Andalucía,NET_ES201A,"37.26724999999998, -6.91905",PM10,EEA Spain,µg/m³,34.85,2024-03-11T17:30:00+05:30
ES,CCAA Andalucía,NET_ES201A,"36.18562, -5.48893",NO,EEA Spain,µg/m³,2.0,2024-02-21T05:30:00+05:30
ES,CCAA Com. Valenciana,NET_ES210A,"39.14999999999999, -0.4577777699999999",CO,EEA Spain,µg/m³,100.0,2024-03-11T17:30:00+05:30
ES,CCAA Com. Valenciana,NET_ES210A,"40.26944444, -0.07888888",CO,EEA Spain,µg/m³,100.0,2023-10-23T10:30:00+05:30
ES,CCAA Com. Valenciana,NET_ES210A,"39.66722221999999, -0.23472222",CO,EEA Spain,µg/m³,100.0,2024-03-11T17:30:00+05:30
IT,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,NET.IT116A,"40.85361, 14.27167",CO,EEA Italy,µg/m³,600.0,2024-03-11T15:30:00+05:30
IT,RETE REGIONALE QUALITA' ARIA DEL VENETO,NET.IT281A,"45.89055599999999, 12.308056",O3,EEA Italy,µg/m³,46.0,2024-03-11T15:30:00+05:30
IT,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,NET.IT279A,"43.874719999999996, 11.10528",NO,EEA Italy,µg/m³,42.0,2024-03-11T15:30:00+05:30
IT,TRENTINO URBAN AND REGION NETWORK,NET.IT090A,"46.05183999999999, 11.45389",PM10,EEA Italy,µg/m³,5.51,2024-03-11T15:30:00+05:30
IT,RETE REGIONALE QUALITA' ARIA DEL VENETO,NET.IT281A,"45.71444399999999, 11.368611",NO2,EEA Italy,µg/m³,15.0,2024-03-11T15:30:00+05:30
IT,PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA,NET.IT224A,"45.294799999999995, 8.0434",SO2,EEA Italy,µg/m³,6.0,2024-03-11T15:30:00+05:30
IT,RETE REGIONALE QUALITA' ARIA DEL VENETO,NET.IT281A,"45.10388899999999, 11.553333000000002",SO2,EEA Italy,µg/m³,1.0,2024-03-11T15:30:00+05:30
IT,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,NET.IT116A,"41.04592000000001, 14.37809",O3,EEA Italy,µg/m³,63.26,2024-03-11T15:30:00+05:30
IT,REGIONE PUGLIA,NET.IT223A,"40.48806, 18.05361",SO2,EEA Italy,µg/m³,5.08,2024-03-11T15:30:00+05:30
IT,PROVINCIAL MONITORING NETWORK OF BOLZANO,NET.IT085A,"46.49547, 11.33997",NO,EEA Italy,µg/m³,48.57,2024-03-11T15:30:00+05:30
IT,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Pavia,NET.IT100A,"45.11444399999999, 8.875",CO,EEA Italy,µg/m³,762.579,2024-03-11T15:30:00+05:30
IT,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Cremona,NET.IT109A,"45.279166999999994, 10.007222",O3,EEA Italy,µg/m³,38.116917,2024-03-11T15:30:00+05:30
IT,Regione Lazio,NET.IT112A,"41.730447, 13.004055999999999",NO2,EEA Italy,µg/m³,36.0,2024-03-11T15:30:00+05:30
IT,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,NET.IT116A,"41.13145999999999, 14.78938",PM2.5,EEA Italy,µg/m³,4.8,2024-03-11T14:30:00+05:30
IT,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,NET.IT116A,"40.48700999999999, 15.52825",CO,EEA Italy,µg/m³,300.0,2024-03-11T15:30:00+05:30
IT,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,NET.IT116A,"40.91881999999998, 14.78553",NO2,EEA Italy,µg/m³,9.09,2024-03-11T11:30:00+05:30
IT,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,NET.IT116A,"40.99051999999999, 14.42397",O3,EEA Italy,µg/m³,68.34,2024-03-11T15:30:00+05:30
IT,PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA,NET.IT224A,"45.43969999999998, 8.6204",PM2.5,EEA Italy,µg/m³,4.0,2024-03-11T14:30:00+05:30
IT,RETE REGIONALE DI RILEVAMENTO DELLA QUALITÀ DELL'ARIA DI ARPA SICILIA,NET.IT250A,"38.16029000000001, 15.231209",O3,EEA Italy,µg/m³,86.03595,2024-03-11T15:30:00+05:30
IT,RETE REGIONALE DI RILEVAMENTO DELLA QUALITÀ DELL'ARIA DI ARPA SICILIA,NET.IT250A,"37.055867000000006, 14.297144",SO2,EEA Italy,µg/m³,13.999127,2024-03-11T15:30:00+05:30
IT,RETE REGIONALE DI RILEVAMENTO DELLA QUALITÀ DELL'ARIA DI ARPA SICILIA,NET.IT250A,"37.065105, 14.261254000000001",O3,EEA Italy,µg/m³,89.6417,2024-03-11T15:30:00+05:30
IT,RETE REGIONALE DI RILEVAMENTO DELLA QUALITÀ DELL'ARIA DI ARPA SICILIA,NET.IT250A,"37.977910999999985, 13.687987",NO2,EEA Italy,µg/m³,15.474205,2024-03-11T11:30:00+05:30
IT,RETE REGIONALE DI RILEVAMENTO DELLA QUALITÀ DELL'ARIA DI ARPA SICILIA,NET.IT250A,"37.30704699999999, 13.593963000000002",O3,EEA Italy,µg/m³,87.518196,2024-03-11T15:30:00+05:30
IT,RETE DI RILEVAMENTO QUALITA' DELL'ARIA DISTRETTI CHIETI-PESCARA,NET.IT256A,"42.34611, 14.137780000000001",PM10,EEA Italy,µg/m³,3.0,2024-02-12T04:30:00+05:30
IT,RETE DI RILEVAMENTO QA DELLA ZONA TRIESTINA,NET.IT274A,"45.65439000000001, 13.78895",PM10,EEA Italy,µg/m³,21.16,2024-03-11T15:30:00+05:30
